PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15470.11.wgt.RDat	seq.15470.11	0.149	top1	1	1	0	0.054	3.8e-07	0.629	0.53	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15589.1.wgt.RDat	seq.15589.1	0.157	enet	63	63	0	0.13	1.4e-15	0.628	0.53	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21495.134.wgt.RDat	seq.21495.134	0.258	enet	59	59	0	0.19	1.1e-22	0.629	0.53	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9754.33.wgt.RDat	seq.9754.33	0.235	enet	64	64	0	0.087	1e-10	-0.628	0.53	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14109.15.wgt.RDat	seq.14109.15	0.49	lasso	9	9	0	0.47	2.8e-63	-0.626	0.532	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17682.1.wgt.RDat	seq.17682.1	0.0845	enet	35	35	0	0.067	1.5e-08	0.626	0.532	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14090.23.wgt.RDat	seq.14090.23	0.04	lasso	2	2	0	0.024	0.00059	0.622	0.534	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17138.8.wgt.RDat	seq.17138.8	0.127	lasso	4	4	0	0.14	2.4e-16	0.623	0.534	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3302.58.wgt.RDat	seq.3302.58	0.102	blup	2548	2548	0	0.046	2.7e-06	-0.621	0.534	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5970.61.wgt.RDat	seq.5970.61	0.0618	top1	1	0	1	0.062	5.6e-08	0.621	0.534	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7948.129.wgt.RDat	seq.7948.129	0.252	top1	1	1	0	0.14	5.5e-17	0.622	0.534	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21345.93.wgt.RDat	seq.21345.93	0.194	blup	1852	1077	775	0.1	1.9e-12	-0.62	0.535	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5698.60.wgt.RDat	seq.5698.60	0.329	lasso	20	18	2	0.24	4.7e-29	-0.621	0.535	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20540.65.wgt.RDat	seq.20540.65	0.0723	lasso	8	0	8	0.064	2.8e-08	-0.617	0.537	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5813.58.wgt.RDat	seq.5813.58	0.0376	blup	343	343	0	0.017	0.0033	-0.616	0.538	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3509.1.wgt.RDat	seq.3509.1	0.451	lasso	9	9	0	0.41	1e-52	-0.615	0.539	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4150.75.wgt.RDat	seq.4150.75	0.0485	top1	1	0	1	0.052	5.7e-07	0.615	0.539	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5128.53.wgt.RDat	seq.5128.53	0.0987	enet	27	27	0	0.025	0.00042	-0.613	0.54	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16593.3.wgt.RDat	seq.16593.3	0.162	lasso	8	0	8	0.19	6.8e-23	0.611	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3323.37.wgt.RDat	seq.3323.37	0.122	top1	1	0	1	0.13	1.1e-15	0.611	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4559.64.wgt.RDat	seq.4559.64	0.0766	top1	1	1	0	0.079	8e-10	-0.611	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5110.84.wgt.RDat	seq.5110.84	0.0066	enet	3	3	0	0.054	3.5e-07	0.612	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6227.1.wgt.RDat	seq.6227.1	0.138	top1	1	1	0	0.088	7.9e-11	0.611	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8660.5.wgt.RDat	seq.8660.5	0.189	lasso	6	0	6	0.11	1.2e-13	0.612	0.541	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2851.63.wgt.RDat	seq.2851.63	0.2	blup	3613	3613	0	0.1	1.1e-12	0.609	0.542	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5105.2.wgt.RDat	seq.5105.2	0.13	blup	634	634	0	0.075	1.9e-09	0.61	0.542	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7757.5.wgt.RDat	seq.7757.5	0.136	lasso	8	8	0	0.1	1.7e-12	0.61	0.542	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19392.6.wgt.RDat	seq.19392.6	0.064	top1	1	0	1	0.067	1.4e-08	-0.608	0.543	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9267.2.wgt.RDat	seq.9267.2	0.654	lasso	16	15	1	0.61	8.6e-94	0.608	0.543	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21546.20.wgt.RDat	seq.21546.20	0.306	lasso	7	7	0	0.24	3.3e-28	0.604	0.546	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21346.71.wgt.RDat	seq.21346.71	0.104	top1	1	0	1	0.063	4.5e-08	0.6	0.549	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.11293.14.wgt.RDat	seq.11293.14	0.415	lasso	3	0	3	0.39	6.6e-51	-0.599	0.55	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12451.62.wgt.RDat	seq.12451.62	0.0756	blup	472	0	472	0.076	1.7e-09	0.597	0.55	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24634.1.wgt.RDat	seq.24634.1	0.23	top1	1	0	1	0.23	4.5e-27	0.597	0.55	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7823.22.wgt.RDat	seq.7823.22	0.0787	blup	474	0	474	0.071	5.2e-09	0.596	0.551	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24496.26.wgt.RDat	seq.24496.26	0.0322	blup	592	592	0	0.016	0.0038	-0.595	0.552	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7986.98.wgt.RDat	seq.7986.98	0.116	top1	1	0	1	0.11	6.3e-13	0.593	0.553	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5722.78.wgt.RDat	seq.5722.78	0.103	blup	1480	1480	0	0.052	5.7e-07	-0.592	0.554	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8696.15.wgt.RDat	seq.8696.15	0.0727	blup	474	0	474	0.064	3e-08	0.592	0.554	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2742.68.wgt.RDat	seq.2742.68	0.345	lasso	12	12	0	0.26	5e-31	-0.591	0.555	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16594.44.wgt.RDat	seq.16594.44	0.107	top1	1	1	0	0.18	1.8e-21	0.589	0.556	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6414.8.wgt.RDat	seq.6414.8	0.225	lasso	9	9	0	0.16	2e-18	0.588	0.556	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10851.77.wgt.RDat	seq.10851.77	0.585	lasso	9	9	0	0.56	4.6e-81	0.588	0.557	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2358.19.wgt.RDat	seq.2358.19	0.0937	lasso	8	0	8	0.073	3.8e-09	0.586	0.558	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2728.62.wgt.RDat	seq.2728.62	0.0852	enet	16	0	16	0.053	4.7e-07	-0.585	0.559	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17781.191.wgt.RDat	seq.17781.191	0.061	blup	1285	1285	0	0.015	0.0059	0.582	0.56	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2888.49.wgt.RDat	seq.2888.49	0.113	blup	1253	1253	0	0.016	0.0042	0.583	0.56	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13540.1.wgt.RDat	seq.13540.1	0.049	top1	1	0	1	0.066	1.9e-08	0.582	0.561	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13541.1.wgt.RDat	seq.13541.1	0.0993	top1	1	0	1	0.12	6.3e-14	0.582	0.561	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13710.6.wgt.RDat	seq.13710.6	0.264	lasso	20	20	0	0.22	9.5e-26	-0.582	0.561	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20533.39.wgt.RDat	seq.20533.39	0.549	top1	1	1	0	0.57	6.4e-84	0.581	0.561	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16825.20.wgt.RDat	seq.16825.20	0.0676	blup	1461	1461	0	0.025	0.00047	-0.579	0.563	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13022.20.wgt.RDat	seq.13022.20	0.165	top1	1	0	1	0.093	2.5e-11	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14341.8.wgt.RDat	seq.14341.8	0.172	top1	1	0	1	0.12	7.4e-14	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15606.19.wgt.RDat	seq.15606.19	0.176	top1	1	0	1	0.099	4.7e-12	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18270.10.wgt.RDat	seq.18270.10	0.0882	blup	472	0	472	0.073	3.2e-09	0.576	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18336.31.wgt.RDat	seq.18336.31	0.19	top1	1	0	1	0.15	8.5e-18	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18882.7.wgt.RDat	seq.18882.7	0.143	blup	2105	2105	0	0.057	1.6e-07	0.577	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21508.7.wgt.RDat	seq.21508.7	0.319	top1	1	0	1	0.25	1.2e-30	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21916.82.wgt.RDat	seq.21916.82	0.19	top1	1	0	1	0.17	1.3e-19	-0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23285.51.wgt.RDat	seq.23285.51	0.114	top1	1	0	1	0.094	1.8e-11	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8760.10.wgt.RDat	seq.8760.10	0.228	top1	1	0	1	0.14	9.2e-17	0.578	0.564	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20064.24.wgt.RDat	seq.20064.24	0.0953	lasso	4	4	0	0.056	2.5e-07	0.575	0.565	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3600.2.wgt.RDat	seq.3600.2	0.524	enet	50	50	0	0.41	4.9e-53	-0.575	0.565	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10047.12.wgt.RDat	seq.10047.12	0.0772	top1	1	0	1	0.11	5.8e-13	-0.575	0.566	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7753.21.wgt.RDat	seq.7753.21	0.111	blup	548	0	548	0.067	1.7e-08	-0.573	0.566	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7850.1.wgt.RDat	seq.7850.1	0.0823	blup	474	0	474	0.094	1.8e-11	0.574	0.566	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4546.27.wgt.RDat	seq.4546.27	0.157	lasso	12	12	0	0.17	4.4e-20	-0.573	0.567	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.11098.1.wgt.RDat	seq.11098.1	0.0277	lasso	6	6	0	0.024	0.00056	-0.569	0.569	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14038.130.wgt.RDat	seq.14038.130	0.487	enet	185	182	3	0.26	9.2e-32	-0.569	0.569	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17155.1.wgt.RDat	seq.17155.1	0.0654	enet	28	0	28	0.067	1.4e-08	0.57	0.569	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2638.12.wgt.RDat	seq.2638.12	0.0384	top1	1	1	0	0.017	0.0029	0.568	0.57	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3046.31.wgt.RDat	seq.3046.31	0.448	lasso	8	8	0	0.39	1.6e-50	-0.568	0.57	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5140.56.wgt.RDat	seq.5140.56	0.0814	blup	2858	2542	316	0.042	6.9e-06	0.568	0.57	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9829.91.wgt.RDat	seq.9829.91	0.0805	top1	1	0	1	0.08	5.7e-10	-0.568	0.57	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18922.27.wgt.RDat	seq.18922.27	0.211	lasso	8	5	3	0.13	1.6e-15	0.567	0.571	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3605.77.wgt.RDat	seq.3605.77	0.0217	top1	1	1	0	0.038	1.7e-05	-0.567	0.571	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22834.21.wgt.RDat	seq.22834.21	0.0748	top1	1	0	1	0.068	1.2e-08	0.564	0.573	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24215.8.wgt.RDat	seq.24215.8	0.303	enet	112	112	0	0.23	5.6e-28	-0.563	0.573	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4556.10.wgt.RDat	seq.4556.10	0.0835	blup	474	0	474	0.084	2e-10	0.562	0.574	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9578.263.wgt.RDat	seq.9578.263	0.123	top1	1	1	0	0.1	1.3e-12	0.562	0.574	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10970.3.wgt.RDat	seq.10970.3	0.126	blup	3260	3260	0	0.084	2.3e-10	-0.561	0.575	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15644.1.wgt.RDat	seq.15644.1	0.197	enet	40	38	2	0.16	1.1e-18	-0.56	0.575	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21478.20.wgt.RDat	seq.21478.20	0.0993	enet	11	11	0	0.016	0.0043	-0.561	0.575	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24646.47.wgt.RDat	seq.24646.47	0.0458	lasso	3	3	0	0.037	2.3e-05	0.559	0.576	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21781.9.wgt.RDat	seq.21781.9	0.129	enet	25	25	0	0.057	1.9e-07	-0.558	0.577	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22782.80.wgt.RDat	seq.22782.80	0.535	lasso	2	0	2	0.53	1.4e-75	-0.557	0.577	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3235.50.wgt.RDat	seq.3235.50	0.179	enet	30	30	0	0.087	1.1e-10	-0.557	0.577	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18241.18.wgt.RDat	seq.18241.18	0.206	enet	77	77	0	0.1	1.3e-12	-0.556	0.578	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22068.5.wgt.RDat	seq.22068.5	0.424	lasso	7	0	7	0.26	9.5e-31	0.555	0.579	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7795.14.wgt.RDat	seq.7795.14	0.725	lasso	22	0	22	0.49	8.7e-68	0.554	0.579	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8840.61.wgt.RDat	seq.8840.61	0.245	top1	1	1	0	0.22	6e-26	0.555	0.579	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18895.54.wgt.RDat	seq.18895.54	0.238	lasso	13	13	0	0.14	1.9e-16	-0.554	0.58	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6113.31.wgt.RDat	seq.6113.31	0.0726	blup	472	0	472	0.08	6.8e-10	0.553	0.58	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18194.18.wgt.RDat	seq.18194.18	0.0788	blup	474	0	474	0.085	1.7e-10	0.552	0.581	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4962.52.wgt.RDat	seq.4962.52	0.143	blup	1074	1074	0	0.075	2.3e-09	0.55	0.582	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12446.49.wgt.RDat	seq.12446.49	0.0876	top1	1	1	0	0.12	5.5e-14	0.549	0.583	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8385.248.wgt.RDat	seq.8385.248	0.461	lasso	10	10	0	0.37	2.3e-46	0.548	0.584	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14158.17.wgt.RDat	seq.14158.17	0.0661	enet	22	22	0	0.038	1.9e-05	-0.546	0.585	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3399.31.wgt.RDat	seq.3399.31	0.0719	blup	472	0	472	0.062	4.8e-08	0.546	0.585	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6472.40.wgt.RDat	seq.6472.40	0.0654	lasso	14	14	0	0.014	0.0077	-0.546	0.585	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19316.2.wgt.RDat	seq.19316.2	0.073	blup	472	0	472	0.077	1.4e-09	0.545	0.586	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21380.77.wgt.RDat	seq.21380.77	0.0345	enet	7	7	0	0.017	0.003	0.544	0.586	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6232.54.wgt.RDat	seq.6232.54	0.248	enet	32	32	0	0.15	1.8e-17	-0.545	0.586	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8767.44.wgt.RDat	seq.8767.44	0.0754	blup	435	0	435	0.076	1.8e-09	0.544	0.586	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9017.58.wgt.RDat	seq.9017.58	0.311	lasso	3	3	0	0.33	8.4e-42	-0.545	0.586	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18375.28.wgt.RDat	seq.18375.28	0.0641	enet	28	0	28	0.067	1.6e-08	0.543	0.587	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20134.27.wgt.RDat	seq.20134.27	0.0805	enet	26	26	0	0.032	7.3e-05	-0.543	0.587	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6020.52.wgt.RDat	seq.6020.52	0.0973	enet	47	0	47	0.099	5.1e-12	0.543	0.587	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2871.73.wgt.RDat	seq.2871.73	0.0681	enet	29	0	29	0.066	1.8e-08	0.542	0.588	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5744.12.wgt.RDat	seq.5744.12	0.171	lasso	4	0	4	0.12	6.5e-15	-0.542	0.588	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7156.2.wgt.RDat	seq.7156.2	0.516	lasso	23	23	0	0.42	5.8e-56	-0.542	0.588	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9266.1.wgt.RDat	seq.9266.1	0.285	lasso	20	20	0	0.14	1.1e-16	0.539	0.59	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3470.1.wgt.RDat	seq.3470.1	0.278	top1	1	0	1	0.23	8.8e-28	0.537	0.591	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5080.131.wgt.RDat	seq.5080.131	0.107	blup	1684	1466	218	0.015	0.0058	-0.538	0.591	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8035.6.wgt.RDat	seq.8035.6	0.03	top1	1	1	0	0.028	0.00022	0.538	0.591	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12632.14.wgt.RDat	seq.12632.14	0.0939	enet	15	0	15	0.11	1.7e-13	-0.536	0.592	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20436.93.wgt.RDat	seq.20436.93	0.0819	top1	1	0	1	0.07	8.1e-09	0.536	0.592	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2514.65.wgt.RDat	seq.2514.65	0.0399	top1	1	1	0	0.053	5.2e-07	-0.536	0.592	0.966509207365893	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5430.66.wgt.RDat	seq.5430.66	0.64	enet	22	22	0	0.7	3.6e-119	0.536	0.592	0.966509207365893	1
